Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,8.833333015441895,8.833333015441895,8.166666984558105,8.708333015441895,3.5812487602233887,2811000
2000-01-04,8.666666984558105,8.78125,8.208333015441895,8.354166984558105,3.435600519180298,3501000
2000-01-05,8.395833015441895,8.604166984558105,8.291666984558105,8.447916984558105,3.4741554260253906,4150800
2000-01-06,8.34375,8.666666984558105,8.3125,8.494791984558105,3.49343204498291,4867200
2000-01-07,8.489583015441895,9.020833015441895,8.416666984558105,8.921875,3.669067859649658,4119600
2000-01-10,9.0,9.25,8.9375,9.125,3.7526004314422607,3739200
2000-01-11,9.03125,9.03125,8.53125,8.59375,3.5341265201568604,4960200
2000-01-12,8.541666984558105,8.5625,8.354166984558105,8.354166984558105,3.435600519180298,6217200
2000-01-13,8.333333015441895,9.0625,8.333333015441895,9.052083015441895,3.72261381149292,3813000
2000-01-14,9.083333015441895,9.270833015441895,8.916666984558105,9.09375,3.7397496700286865,4094400
2000-01-18,8.96875,9.270833015441895,8.895833015441895,9.21875,3.7911555767059326,3724200
2000-01-19,9.25,9.25,8.59375,8.666666984558105,3.564114570617676,2766600
2000-01-20,8.739583015441895,8.770833015441895,8.5,8.541666984558105,3.512709140777588,4929600
2000-01-21,8.458333015441895,8.5,8.145833015441895,8.208333015441895,3.375626564025879,6145200
2000-01-24,8.197916984558105,8.291666984558105,8.166666984558105,8.177083015441895,3.3627750873565674,4268400
2000-01-25,8.114583015441895,8.114583015441895,7.492187976837158,7.875,3.23854660987854,9273600
2000-01-26,7.875,8.104166984558105,7.84375,7.9479169845581055,3.2685325145721436,3980400
2000-01-27,7.9583330154418945,8.125,7.8333330154418945,7.9270830154418945,3.25996470451355,3172800
2000-01-28,7.8229169845581055,8.0,7.4375,7.4791669845581055,3.075761556625366,8240400
2000-01-31,7.5625,7.8541669845581055,7.53125,7.8072919845581055,3.210702419281006,5680200
2000-02-01,7.8489580154418945,7.8958330154418945,7.6614580154418945,7.75,3.1871402263641357,3029400
2000-02-02,7.8020830154418945,8.010416984558105,7.679687976837158,8.0,3.309882640838623,4963800
2000-02-03,7.9583330154418945,8.260416984558105,7.84375,8.114583015441895,3.357288360595703,4025400
2000-02-04,8.083333015441895,8.375,8.041666984558105,8.229166984558105,3.4046971797943115,3230400
2000-02-07,8.229166984558105,8.270833015441895,7.5,7.5625,3.1288723945617676,4764000
2000-02-08,7.7708330154418945,7.7916669845581055,6.8333330154418945,7.2708330154418945,3.008199453353882,10329000
2000-02-09,7.25,7.2604169845581055,6.9166669845581055,7.09375,2.93493390083313,18115200
2000-02-10,7.0208330154418945,7.0208330154418945,6.625,6.7083330154418945,2.7754735946655273,12369600
2000-02-11,6.71875,6.7291669845581055,6.4166669845581055,6.46875,2.6763505935668945,11291400
2000-02-14,6.53125,6.7916669845581055,6.375,6.640625,2.7474615573883057,8201400
2000-02-15,6.5,6.875,6.40625,6.7916669845581055,2.8099522590637207,6927600
2000-02-16,6.7291669845581055,6.75,6.5416669845581055,6.5729169845581055,2.7194466590881348,3496800
2000-02-17,6.6666669845581055,6.78125,6.5416669845581055,6.7604169845581055,2.797023057937622,3594000
2000-02-18,6.8333330154418945,6.84375,6.1666669845581055,6.2291669845581055,2.577226161956787,7429200
2000-02-22,6.1354169845581055,6.15625,5.7916669845581055,6.0729169845581055,2.512579917907715,13113000
2000-02-23,6.0625,6.25,5.9583330154418945,6.0625,2.508270025253296,6358200
2000-02-24,6.1458330154418945,6.375,6.0,6.3645830154418945,2.6332521438598633,6316200
2000-02-25,6.3541669845581055,6.8125,6.34375,6.4010419845581055,2.648336887359619,5893800
2000-02-28,6.25,6.6354169845581055,6.03125,6.4479169845581055,2.6677305698394775,5395800
2000-02-29,6.4479169845581055,6.7291669845581055,6.3229169845581055,6.65625,2.75392484664917,4005600
2000-03-01,6.6875,6.90625,6.3125,6.7916669845581055,2.8099522590637207,4364400
2000-03-02,6.7291669845581055,7.0,6.6666669845581055,6.7604169845581055,2.797023057937622,3369600
2000-03-03,6.9166669845581055,7.125,6.7708330154418945,6.875,2.844430685043335,4482600
2000-03-06,6.8177080154418945,6.856770992279053,6.7083330154418945,6.7604169845581055,2.797023057937622,3964200
2000-03-07,6.75,6.8020830154418945,6.6458330154418945,6.6666669845581055,2.7582345008850098,5258400
2000-03-08,6.75,6.75,6.328125,6.671875,2.760390281677246,4948800
2000-03-09,6.640625,6.875,6.5625,6.8125,2.8185713291168213,5821200
2000-03-10,6.75,7.15625,6.71875,6.921875,2.863823652267456,5112400
2000-03-13,6.6875,6.9375,6.40625,6.71875,2.7797839641571045,4356400
2000-03-14,6.71875,7.03125,6.578125,6.59375,2.728067636489868,3524800
2000-03-15,6.75,7.8125,6.4375,7.46875,3.09008526802063,8262800
2000-03-16,7.390625,9.46875,7.375,9.0625,3.749476671218872,18705600
2000-03-17,8.6875,8.9375,8.40625,8.53125,3.5296781063079834,8578000
2000-03-20,8.375,8.375,7.75,8.015625,3.3163468837738037,5011600
2000-03-21,8.0625,8.8125,8.0625,8.765625,3.626647710800171,5294800
2000-03-22,8.75,8.8125,8.46875,8.71875,3.6072545051574707,5068800
2000-03-23,8.578125,8.921875,8.4375,8.765625,3.626647710800171,3037600
2000-03-24,8.875,9.21875,8.875,9.203125,3.8076565265655518,5270000
2000-03-27,9.1875,9.28125,8.9375,9.109375,3.7688701152801514,2640000
2000-03-28,9.09375,9.15625,8.90625,9.015625,3.730081558227539,2647200
2000-03-29,8.859375,9.0625,8.5625,8.703125,3.6007895469665527,3692800
2000-03-30,8.65625,9.203125,8.640625,9.015625,3.730081558227539,6695600
2000-03-31,9.0,9.90625,8.6875,9.796875,4.053312301635742,8286400
2000-04-03,9.59375,10.0,9.515625,9.765625,4.040383815765381,3914800
2000-04-04,9.75,10.3125,9.5625,10.09375,4.176140785217285,9172400
2000-04-05,9.921875,10.21875,9.453125,9.58203125,3.964423656463623,2754400
2000-04-06,9.578125,9.609375,9.234375,9.40625,3.891697645187378,2905200
2000-04-07,9.34375,9.734375,9.234375,9.734375,4.027453899383545,2266000
2000-04-10,9.828125,9.828125,9.28125,9.28125,3.839979887008667,2809200
2000-04-11,9.25,9.734375,9.125,9.4375,3.9046263694763184,3704000
2000-04-12,9.3125,9.609375,9.25,9.46875,3.9175565242767334,4576400
2000-04-13,9.5,9.609375,9.0625,9.5625,3.956343650817871,4530800
2000-04-14,9.453125,9.53125,8.359375,8.4375,3.490891695022583,5859200
2000-04-17,8.25,10.0,8.25,9.96875,4.124423503875732,6509200
2000-04-18,9.75,9.84375,9.359375,9.40625,3.891697645187378,6289600
2000-04-19,9.34375,9.359375,8.875,9.0625,3.749476671218872,3491200
2000-04-20,9.078125,9.546875,9.078125,9.46875,3.9175565242767334,3586000
2000-04-24,9.3125,9.828125,9.25,9.71875,4.020989894866943,3577200
2000-04-25,9.65625,10.65625,9.65625,10.53125,4.357148170471191,6037600
2000-04-26,10.515625,10.515625,9.25,9.40625,3.891697645187378,4674400
2000-04-27,9.265625,10.25,9.1875,10.0,4.137353897094727,4201600
2000-04-28,9.890625,9.96875,9.375,9.90625,4.098566055297852,3382800
2000-05-01,9.90625,10.03125,9.59375,9.9375,4.1114935874938965,2442800
2000-05-02,9.773438453674316,9.9375,9.3125,9.359375,3.8723039627075195,3337600
2000-05-03,9.3125,9.375,8.890625,9.265625,3.8335158824920654,2998800
2000-05-04,9.375,9.5625,9.1875,9.53125,3.9434144496917725,3030800
2000-05-05,9.515625,10.0,9.375,9.859375,4.0791707038879395,2521600
2000-05-08,9.71875,10.109375,9.359375,9.6875,4.008061408996582,3193200
2000-05-09,9.8125,10.109375,9.375,9.9375,4.1114935874938965,2458800
2000-05-10,9.796875,10.32421875,9.75,9.828125,4.06624174118042,3200400
2000-05-11,9.875,10.015625,9.609375,9.921875,4.105029106140137,3465200
2000-05-12,9.921875,10.046875,9.765625,10.015625,4.143817901611328,2134800
